"show_id","viewer_rating","rating_count"
"s5395"," 4.3",293
"s5396"," 4.2",2788
"s5397"," 1.7",2690
"s5398"," 2.4",1339
"s5399"," 3.3",724
"s5400"," 3.0",11764
"s5401"," 3.1",10398
"s5402"," 2.1",1303
"s5403"," 5.0",16472
"s5404"," 4.0",3600
"s5405"," 4.4",1912
"s5406"," 3.3",6603
"s5407","4.6 stars",5742
"s5408"," 5.0",8048
"s5409","  NA",1659
"s5410"," 3.7",2327
"s5412"," 3.6",5894
"s5413"," 3.1",1481
"s5414"," 3.5",1127
"s5415"," 3.7",1846
"s5416"," 2.0",1225
"s5417"," 3.4",6790
"s5418"," 2.9",1117
"s5419"," 3.0",797
"s5420"," 3.9",2593
"s5421"," 3.3",4867
"s5422"," 3.1",3671
"s5423"," 4.8",3247
"s5424"," 3.9",3442
"s5425"," 2.9",1912
"s5426"," 4.4",45051
"s5427"," 4.4",1666
"s5428"," 3.2",1577
"s5429","  NA",3783
"s5430","  NA",2354
"s5431"," 4.2",2172
"s5432"," 3.7",1376
"s5433"," 5.0",4438
"s5434"," 4.4",5514
"s5435"," 3.5",4466
"s5436"," 4.4",4238
"s5437"," 3.8",550
"s5438"," 5.0",1248
"s5439"," 5.0",922
"s5440"," 2.4",5640
"s5441"," 4.0",1918
"s5442"," 1.8",7597
"s5443"," 5.0",52978
"s5444"," 4.7",1419
"s5445"," 4.3",11678
"s5446"," 2.3",3308
"s5447"," 3.9",3910
"s5448"," 3.5",13105
"s5449"," 2.1",1471
"s5450"," 2.9",1843
" s5451"," 4.1",1568
"s5452"," 3.4",12426
"s5453","  NA",2798
"s5454"," 2.8",1223
"s5455","  NA",7398
"s5456"," 4.4",2238
"s5457"," 4.7",6524
"s5458"," 2.7",33726
"s5460","  NA",5055
"s5461"," 4.4",2539
"s5462"," 5.0",2226
"s5463"," 4.2",4821
"s5464"," 3.7",1135
"s5465"," 4.1",11039
"s5466"," 1.2",3752
"s5467"," 5.0",3503
"s5468"," 3.6",3605
"s5470"," 2.9",798
"s5471"," 2.5",1540
"s5472"," 4.1",3037
"s5473"," 1.9",3804
"s5474"," 3.0",10106
"s5475"," 5.0",1311
"s5476"," 6.0",6259
"s5478"," 2.6",5713
"s5479"," 3.7",3551
"s5480"," 3.1",2058
"s5481"," 3.9",5220
"s5482"," 3.2",1906
"s5484"," 3.1",10176
"s5485","-2.0",742
"s5486"," 1.9",1190
"s5487"," 3.8",2643
"s5488","  NA",3835
"s5489"," 4.4",4515
"s5490"," 4.4",560
"s5491"," 1.7",2433
"s5492"," 2.3",2588
"s5493"," 3.6",1721
"s5494"," 2.2",1246
"s5495"," 2.6",8547
"s5496","3.40786619973369 stars",2474
"s5497"," 2.5",3724
"s5498"," 2.6",8390
" s5499"," 4.4",4798
"s5500"," 3.5",921
"s5501"," 3.1",2723
"s5502"," 2.7",17289
"s5503"," 3.5",9305
"s5504"," 5.0",2194
"s5505"," 4.2",11358
"s5506"," 5.0",2009
"s5507"," 1.5",5317
"s5508"," 4.0",7342
"s5509"," 3.4",3571
"s5510"," 1.8",209
"s5511"," 4.4",7154
"s5512"," 1.0",1386
"s5513"," 3.3",504
"s5514"," 2.6",2323
"s5515"," 4.6",1965
"s5516"," 3.2",19112
"s5517"," 3.9",10812
"s5518"," 5.0",18521
"s5519","  NA",1684
"s5520"," 2.4",502
"s5521"," 2.8",4177
"s5522"," 3.1",7565
"s5523"," 4.9",751
"s5524"," 2.7",2818
"s5525"," 2.7",5426
"s5526"," 3.4",4727
"s5527","NA stars",2584
"s5528"," 3.9",2529
"s5529"," 4.1",8169
"s5530"," 5.0",3650
"s5531"," 5.0",3782
"s5532"," 4.3",5741
"s5533"," 2.9",2467
"s5534","  NA",1781
"s5535"," 4.3",3387
"s5536"," 3.8",1735
"s5537"," 1.0",13348
"s5538"," 3.0",2632
"s5539"," 4.2",3058
"s5540"," 3.4",1321
"s5541"," 2.5",1421
"s5542"," 3.6",23080
"s5543"," 3.8",1383
"s5544"," 1.1",5330
"s5545"," 2.7",2452
" s5546"," 2.9",555
"s5547"," 2.8",260
"s5548"," 4.8",1951
"s5549"," 3.8",3330
"s5550"," 4.6",16991
"s5551"," 4.4",1281
"s5553"," 2.8",3295
"s5554"," 5.0",11508
"s5555"," 3.0",2480
"s5556"," 5.0",1008
"s5557","-2.0",2261
"s5558","  NA",4449
"s5559"," 3.3",2787
"s5560"," 4.5",7416
"s5561"," 1.4",18054
"s5562"," 3.9",9668
"s5563"," 4.4",2464
"s5564"," 4.5",2560
"s5565"," 4.9",1214
"s5566"," 2.8",387
"s5567"," 3.7",9058
"s5568"," 2.9",903
"s5569"," 4.4",3763
"s5570"," 2.3",10309
"s5571"," 4.9",1604
"s5572"," 4.7",1746
"s5573"," 2.8",11053
"s5574"," 3.4",20519
"s5575"," 4.8",8562
"s5576"," 4.2",2208
"s5577"," 2.9",1025
"s5578"," 4.4",1904
"s5579"," 2.5",932
"s5580"," 3.0",3027
"s5581","5 stars",1721
"s5582"," 3.5",8599
"s5583"," 4.0",1722
"s5584"," 4.4",2645
"s5585"," 5.0",6161
"s5586"," 4.4",2646
"s5587","  NA",2216
"s5588"," 3.4",4871
"s5589"," 3.5",4973
"s5590"," 3.7",10490
"s5591"," 4.2",13230
"s5592","  NA",527
"s5593"," 3.5",2238
"s5594"," 3.9",2354
"s5595"," 8.0",14373
"s5596"," 4.3",1698
"s5597"," 4.8",7747
"s5598"," 4.1",1944
"s5599"," 1.8",7121
"s5600"," 5.0",4111
"s5601"," 4.3",6277
"s5602"," 2.6",1562
"s5603"," 4.2",1805
"s5604"," 2.6",4525
"s5605"," 3.0",5337
"s5606"," 4.0",1617
"s5607"," 2.9",2652
"s5609"," 2.4",5267
"s5610"," 4.2",2163
"s5611"," 3.1",3781
"s5612","  NA",1405
"s5613"," 4.4",14638
"s5614"," 4.4",9411
"s5615"," 4.1",3372
"s5616"," 2.2",2782
"s5617"," 5.0",2151
"s5618","3.63433958520181 stars",9370
"s5619"," 3.3",4479
"s5620"," 5.0",2327
"s5621"," 5.0",2101
"s5622"," 4.4",1257
"s5623","  NA",1346
"s5624"," 4.3",6137
"s5625"," 5.0",1585
"s5626"," 4.8",11619
"s5627"," 4.8",1799
"s5628"," 3.2",2002
"s5629"," 4.4",2044
"s5630"," 3.2",7808
"s5631"," 1.0",2299
"s5632"," 4.1",4221
"s5633"," 3.4",1262
"s5634","2.40355907878838 stars",2522
"s5635"," 4.2",9448
"s5636"," 3.1",930
"s5637"," 5.0",2336
"s5638"," 4.3",2787
"s5639"," 3.6",7655
"s5640"," 2.0",1899
"s5641"," 3.1",5645
"s5642"," 5.0",17297
"s5643"," 4.5",3059
"s5644"," 3.1",1632
"s5645"," 4.1",591
"s5646"," 3.4",1841
"s5647"," 5.0",1500
"s5649"," 3.1",1113
"s5650"," 3.8",1111
"s5651"," 1.6",433
"s5652"," 2.0",798
"s5653"," 5.0",452
"s5654"," 5.0",8708
"s5655"," 4.9",8400
"s5657"," 3.3",2996
"s5658"," 3.8",3327
"s5659","  NA",1524
"s5660"," 6.0",1719
"s5661"," 3.9",59098
"s5662"," 3.2",2267
"s5663"," 4.3",575
"s5664"," 2.6",798
"s5665"," 4.1",1839
"s5666"," 3.8",1166
"s5667"," 3.7",950
"s5668","3.61314877977129 stars",1436
"s5669","  NA",538
"s5670"," 3.6",1252
"s5671","4.00428551221266 stars",2998
"s5672"," 2.3",512
"s5673"," 3.3",4943
" s5674"," 3.4",1705
"s5675"," 5.0",10142
"s5676"," 3.8",4604
"s5677"," 5.0",3972
"s5678"," 3.0",7423
" s5679"," 5.0",3558
"s5681"," 2.4",3923
"s5682","4.54012576201931 stars",48014
"s5683"," 3.6",1890
"s5684"," 2.4",3350
" s5685","10.0",5821
"s5686"," 4.3",1333
"s5687"," 2.6",1905
"s5688","  NA",4373
"s5689"," 2.7",5312
"s5690"," 3.1",25499
"s5691"," 2.1",2256
"s5692"," 2.1",2024
"s5693"," 3.3",7521
"s5694"," 2.4",2955
"s5695"," 2.9",4649
"s5696"," 2.5",1990
"s5697"," 3.3",333
"s5698"," 4.0",850
" s5699"," 2.6",20075
"s5700"," 4.3",7630
"s5702"," 4.2",5188
"s5703"," 4.6",3042
"s5704"," 2.3",855
"s5705"," 2.7",19962
"s5706"," 4.2",3859
"s5707"," 2.7",1359
"s5708","  NA",3043
"s5709"," 3.3",1932
"s5710"," 3.2",420
"s5711"," 4.9",994
"s5712","-2.0",464
"s5713"," 2.4",3807
"s5714"," 3.0",1443
"s5715"," 3.7",2400
"s5716"," 4.4",5744
"s5718"," 4.5",361
"s5719"," 2.7",5301
"s5720","2.98599808863364 stars",2587
"s5721"," 4.7",1233
"s5722"," 2.1",2136
"s5723"," 3.4",15026
"s5724"," 3.5",2142
"s5725"," 5.0",2791
"s5726"," 4.9",2928
"s5727"," 4.8",38632
"s5728"," 2.9",709
"s5729"," 4.5",8480
"s5730"," 4.8",1451
"s5731"," 2.7",7558
"s5732"," 2.1",1498
"s5733"," 2.3",917
"s5734"," 3.2",8437
"s5735"," 5.0",9282
"s5736"," 3.4",6531
"s5737"," 3.8",25231
"s5738","3.08525706836954 stars",8187
"s5739"," 4.4",6568
"s5740","2.97073133101221 stars",5333
"s5741"," 5.0",2201
"s5742"," 2.1",1616
"s5743"," 3.9",8044
"s5744"," 4.5",829
"s5745"," 4.4",6152
"s5746"," 4.8",2891
"s5747"," 3.6",1409
"s5748"," 3.6",407
" s5749"," 5.0",2676
"s5750"," 4.0",41820
"s5752"," 4.0",802
"s5753"," 4.7",9406
"s5754"," 3.5",9537
"s5755"," 5.0",1288
"s5756","NA stars",101956
"s5757"," 3.7",965
"s5758"," 3.6",3687
"s5759"," 3.6",820
"s5760"," 2.4",2165
"s5762"," 1.9",791
"s5763"," 4.7",1376
"s5764"," 4.5",1134
"s5765"," 3.3",1931
"s5766"," 3.4",4088
"s5767","  NA",1172
"s5768"," 3.8",375
"s5770"," 4.6",7956
"s5771"," 3.9",4824
"s5772"," 3.3",7575
"s5773"," 5.0",1755
"s5774"," 2.2",2380
"s5775"," 3.3",754
"s5776"," 4.1",1921
"s5777","  NA",3038
"s5778"," 4.4",4452
"s5779"," 4.8",3405
"s5780"," 1.7",356
"s5781"," 4.9",4312
"s5782"," 2.6",13816
"s5783"," 4.8",71
"s5784"," 3.9",5375
"s5785"," 5.0",1602
"s5786"," 4.9",2075
"s5787"," 4.4",8106
"s5788"," 2.1",3337
"s5789"," 1.3",2373
"s5790"," 2.9",3847
"s5791"," 4.0",4765
"s5792"," 3.0",1278
"s5793","  NA",3761
"s5794"," 5.0",3342
"s5795"," 4.5",1060
"s5796"," 5.0",1488
"s5797"," 3.4",2769
"s5798"," 4.8",2581
"s5800"," 1.4",5513
"s5801"," 2.4",18577
"s5802","99.0",392
"s5803"," 3.1",820
"s5804"," 2.5",2308
"s5805","-2.0",759
"s5806"," 2.7",3474
"s5807"," 3.6",735
"s5808"," 1.6",874
"s5809"," 3.4",219
"s5810"," 1.2",2795
"s5811"," 3.5",754
"s5812"," 4.2",3315
"s5813"," 1.4",1066
"s5815","  NA",2119
"s5816"," 2.1",1431
"s5817"," 4.8",10603
"s5818"," 3.8",13317
"s5819"," 4.2",1863
"s5820"," 3.3",4869
"s5821"," 4.9",18254
"s5822"," 2.7",3748
"s5823"," 5.0",21523
"s5824"," 4.7",3402
"s5825"," 4.0",1333
"s5826"," 4.4",5403
"s5828","  NA",3744
"s5829"," 4.4",5197
"s5830"," 3.3",9684
"s5831"," 4.6",852
"s5833"," 4.3",1196
"s5834"," 4.0",1868
"s5835"," 3.2",2097
"s5836"," 1.7",1605
"s5837"," 2.9",4676
"s5838"," 1.8",1180
"s5839","10.0",1217
"s5840"," 3.6",775
"s5841"," 2.5",4993
"s5842"," 3.3",1522
"s5843"," 3.0",939
"s5844"," 3.8",4554
"s5845"," 2.2",2106
"s5846"," 3.5",5651
"s5847","-2.0",5268
"s5849"," 4.2",2037
"s5850"," 3.0",807
"s5851"," 4.1",3939
"s5852"," 3.4",3250
"s5853"," 2.2",3576
"s5854"," 4.5",611
"s5855"," 3.2",819
"s5856"," 2.5",4912
"s5857"," 2.7",1425
"s5858"," 3.7",1762
"s5859"," 1.9",2646
"s5860"," 3.3",1761
" s5861","3.72610132817645 stars",18169
"s5862"," 1.1",2809
"s5863"," 4.1",20232
"s5864"," 3.5",1721
"s5865"," 3.5",6147
"s5866"," 3.5",957
"s5867"," 1.0",379
"s5869","2.83382472610101 stars",4172
"s5870"," 4.8",7506
"s5871"," 2.8",2594
"s5872"," 3.1",5580
"s5873"," 5.0",2618
"s5874"," 4.1",2365
" s5875"," 5.0",2226
"s5876"," 1.6",416
"s5877"," 3.0",8157
"s5878"," 3.0",4059
"s5879","  NA",3709
"s5880"," 2.6",4574
"s5881"," 4.6",3713
"s5882"," 4.5",27554
"s5883"," 5.0",2120
"s5884"," 4.1",42338
"s5885"," 3.8",408
"s5886"," 3.4",2548
"s5887"," 1.7",6083
" s5888"," 2.7",10947
"s5889"," 3.5",2593
"s5890"," 4.5",3455
"s5891"," 4.9",3584
"s5892"," 3.0",473
"s5893"," 3.5",351
"s5894","  NA",2833
"s5895"," 4.4",1837
"s5896"," 5.0",8846
"s5897"," 4.2",15173
"s5898","  NA",2450
"s5899"," 3.9",5915
"s5900"," 3.8",5059
"s5901"," 4.1",2758
"s5902"," 5.0",2151
"s5903"," 4.1",3279
"s5904"," 2.4",4601
"s5905"," 1.8",2305
"s5906"," 3.3",2655
"s5907"," 2.0",2228
"s5908"," 2.0",719
"s5909"," 4.8",3384
"s5910"," 1.6",30420
"s5911"," 4.1",6058
"s5912"," 3.8",1988
"s5913"," 3.6",3325
"s5914"," 2.3",1061
"s5915"," 3.3",621
"s5916","3.78194442559034 stars",498
"s5917"," 4.4",4680
"s5918"," 3.0",2354
"s5919"," 1.5",9010
"s5920"," 2.6",4077
"s5921"," 2.1",3493
"s5922"," 3.0",5297
"s5923"," 2.2",1010
"s5924"," 4.9",11738
"s5925"," 4.5",8334
"s5926"," 4.0",1312
"s5927"," 3.4",3493
"s5928"," 3.6",10260
"s5929"," 2.2",44430
"s5930"," 1.8",1300
"s5931"," 3.0",1131
"s5932","  NA",2288
"s5933"," 2.3",10451
"s5934"," 2.9",3656
"s5935"," 2.4",7934
"s5936"," 4.5",3684
"s5937"," 4.6",2435
"s5938"," 1.9",4363
"s5939"," 4.3",370
"s5940","  NA",2742
"s5941"," 3.9",11174
"s5942","  NA",4673
"s5943"," 4.7",10339
"s5944"," 3.0",4620
"s5945"," 3.3",1123
"s5946"," 2.8",473
"s5947"," 2.8",1965
" s5948"," 1.7",7365
"s5949"," 3.6",8300
"s5950"," 3.2",3233
"s5951","  NA",7095
"s5952"," 2.1",1197
"s5953"," 2.8",1231
"s5954"," 4.9",1849
"s5955"," 3.3",1234
"s5956"," 1.8",3003
"s5957"," 5.0",5270
"s5958","3.30460519045591 stars",2503
"s5959","  NA",2677
"s5961"," 4.3",594
" s5962"," 3.3",9401
"s5963"," 3.8",1300
" s5964"," 4.0",522
"s5965"," 3.1",401
"s5966","4.79854638963006 stars",4042
"s5967"," 4.3",1425
"s5968","5 stars",6924
"s5969"," 4.1",2111
"s5970"," 5.0",246
"s5971"," 1.7",12479
"s5972"," 4.0",1505
"s5973"," 4.7",1656
"s5974","  NA",2347
"s5975","5 stars",327
"s5976"," 2.7",915
"s5978"," 1.9",363
"s5979"," 6.0",2767
"s5980","  NA",291
"s5981"," 4.0",3084
"s5982"," 3.8",652
"s5983"," 4.1",847
"s5984"," 3.1",2018
"s5985"," 5.0",2912
"s5986"," 2.8",5707
"s5987"," 3.4",2400
"s5988"," 2.2",8162
"s5989"," 1.2",1729
"s5991"," 4.9",1915
"s5992"," 1.0",3319
"s5993"," 4.2",822
"s5994"," 3.9",1006
"s5995"," 1.9",3701
"s5996"," 2.6",4556
"s5997"," 3.8",30786
"s5998"," 4.4",1447
"s5999"," 3.0",45721
"s6000"," 4.5",2782
"s6001"," 3.7",5896
"s6002"," 3.6",1548
"s6003","4.35593922007829 stars",733
"s6004","2.2685767498333 stars",2218
"s6005"," 3.8",10939
"s6006"," 4.5",10901
"s6007"," 2.3",9747
"s6008"," 3.6",327
"s6009"," 4.2",1410
"s6010"," 3.1",96
"s6011"," 2.3",2236
"s6012"," 4.1",1895
"s6013"," 3.9",4133
"s6014"," 3.3",5964
"s6015"," 4.3",2099
"s6016"," 3.4",987
"s6017"," 5.0",6187
"s6019"," 6.0",9495
"s6020"," 1.7",1153
"s6021"," 3.6",4359
"s6022"," 5.0",12817
"s6023"," 3.3",11058
"s6024"," 3.0",1023
"s6025","  NA",2077
"s6026"," 4.2",1707
"s6027"," 3.0",1619
" s6028","99.0",2134
"s6029"," 3.7",5115
"s6030"," 2.3",14565
"s6031"," 4.9",1299
"s6032"," 3.6",3204
"s6033"," 4.6",882
"s6034","  NA",9150
"s6035"," 3.6",2619
"s6036"," 4.6",7663
"s6037","  NA",4951
"s6039"," 2.9",245
"s6040"," 3.4",5121
"s6041"," 3.6",6057
"s6042"," 3.0",416
"s6043"," 3.9",3862
"s6044"," 3.6",7067
"s6045"," 3.5",5585
"s6046"," 3.9",6360
"s6047"," 3.1",5750
"s6048","10.0",5891
"s6049"," 4.5",7422
"s6050"," 4.9",7144
"s6051"," 4.3",3723
"s6052"," 5.0",3611
"s6053"," 3.6",35134
"s6054"," 1.5",9655
"s6055","  NA",1024
"s6056"," 4.0",1391
"s6057"," 3.0",8010
"s6058"," 4.6",325
"s6059"," 3.2",1862
"s6060"," 2.4",3470
"s6061"," 2.1",5704
"s6062"," 3.7",6679
"s6063"," 4.1",15432
"s6064"," 2.7",2758
"s6065"," 2.9",2315
"s6066"," 3.0",1272
"s6067"," 4.7",15439
" s6068"," 3.8",1514
"s6069"," 4.4",16656
"s6070"," 3.4",3738
"s6071"," 3.1",33887
"s6072"," 4.0",1007
"s6073"," 3.1",1059
"s6074"," 2.4",8848
"s6075"," 3.3",1501
"s6076"," 4.0",1529
"s6077"," 3.2",1825
"s6078"," 4.3",347
"s6079"," 4.7",1288
"s6080"," 4.0",2430
"s6081"," 3.2",738
"s6082"," 3.8",779
"s6083"," 2.4",708
"s6084"," 4.3",1799
"s6085"," 3.1",4350
"s6087"," 2.4",11661
"s6088","  NA",431
"s6089"," 3.1",6402
"s6091"," 4.0",3162
"s6092"," 5.0",4279
"s6093"," 3.6",1448
"s6094"," 3.1",1163
" s6095"," 4.5",3081
"s6096"," 4.7",6051
"s6097"," 3.4",65700
"s6098"," 3.0",1069
"s6099"," 3.1",1559
"s6100"," 2.2",484
"s6101"," 3.5",9079
"s6102"," 1.5",14208
"s6103"," 3.1",3483
"s6104"," 3.4",5810
"s6105"," 4.7",4145
"s6106"," 1.6",1880
"s6107"," 3.1",11266
"s6108"," 3.0",695
"s6109"," 2.5",1651
"s6110"," 3.5",626
"s6111"," 4.1",3943
"s6112"," 2.8",1360
"s6113"," 2.9",2268
"s6114"," 4.7",900
"s6115"," 5.0",14378
"s6116"," 3.3",2427
"s6117"," 4.2",2390
"s6118"," 4.3",3486
"s6119"," 4.8",1545
"s6120"," 2.5",2716
"s6121"," 2.1",2786
"s6122"," 5.0",3035
"s6123"," 4.1",5572
"s6124"," 5.0",3094
"s6125"," 1.4",4167
"s6126"," 2.9",1598
"s6127"," 4.3",2814
"s6128"," 5.0",18430
"s6129"," 4.7",1482
"s6130"," 4.5",3450
"s6131"," 2.4",5419
"s6132","  NA",11715
"s6133"," 2.9",1636
"s6134"," 3.9",1144
"s6135"," 4.5",13481
"s6136"," 3.7",4906
"s6137"," 1.8",959
"s6138"," 3.4",3089
"s6139"," 2.9",1069
"s6140"," 4.5",1652
"s6141"," 4.8",8384
"s6143","  NA",3054
"s6144","  NA",4825
"s6145"," 4.4",2153
"s6146"," 4.2",3807
"s6147"," 3.3",1328
"s6148"," 1.9",37991
"s6149"," 4.3",446
"s6150"," 3.6",2187
"s6151"," 4.0",1621
"s6153"," 4.4",862
"s6154"," 2.9",1479
"s6156"," 4.3",7328
"s6157"," 2.6",5313
"s6158"," 3.2",4591
"s6159"," 2.1",4895
"s6160"," 2.7",1315
"s6162"," 4.0",5385
"s6163"," 1.9",7238
"s6164"," 4.1",1209
"s6165"," 3.3",6105
"s6166"," 3.9",1538
"s6167"," 3.9",1314
"s6168","3.30266568921506 stars",1029
"s6169"," 1.8",2668
"s6170"," 2.4",2441
" s6171"," 3.9",1578
"s6172"," 3.7",11043
"s6173"," 2.9",1049
"s6174"," 3.5",2146
"s6175"," 2.7",11927
"s6176"," 3.5",4851
"s6177"," 3.3",6675
"s6178"," 4.5",1010
"s6180"," 3.5",2422
"s6181"," 3.6",2964
"s6182"," 5.0",1273
"s6183"," 4.5",499
"s6184"," 2.9",3097
"s6185"," 3.4",3571
"s6186"," 3.8",4622
"s6187"," 2.9",2902
"s6188"," 3.4",3605
"s6190"," 4.0",267
"s6191"," 5.0",3904
"s6192"," 3.9",15519
"s6193"," 5.0",4836
"s6194"," 3.4",1452
" s6195"," 5.0",1564
"s6196"," 3.8",2361
"s6197"," 2.5",5607
"s6198"," 5.0",326
"s6199"," 2.5",12984
"s6200"," 3.4",1131
"s6201","4.13255906421691 stars",1520
"s6202"," 4.2",652
"s6203"," 3.3",476
"s6204"," 3.6",2375
"s6205"," 5.0",825
"s6206"," 4.3",3084
"s6207"," 4.7",2388
"s6208"," 3.3",1889
"s6209"," 1.9",1258
"s6210"," 3.1",648
" s6211","  NA",4862
"s6212"," 5.0",6236
"s6213"," 3.7",2003
"s6214"," 3.6",5177
"s6215"," 3.8",12231
"s6216"," 2.0",8312
"s6217"," 3.4",803
"s6218"," 4.2",1699
"s6219"," 2.1",4148
"s6220"," 3.3",6625
"s6221"," 2.9",2212
"s6222"," 4.2",1925
"s6223"," 3.0",7884
"s6224"," 2.9",1295
"s6225"," 4.7",1935
"s6226"," 2.4",1404
"s6227"," 3.1",12931
"s6228"," 4.2",8713
"s6229"," 5.0",898
"s6230"," 2.9",7241
"s6231"," 1.2",8179
"s6232"," 5.0",2643
"s6233","  NA",858
"s6234"," 4.9",5199
"s6235"," 3.2",14424
"s6236"," 3.2",278
" s6237"," 2.2",2646
"s6238"," 4.2",1257
"s6239"," 4.1",20297
"s6240"," 1.5",334
"s6241"," 4.8",991
"s6242"," 2.1",1743
"s6243"," 3.8",5130
"s6244"," 3.5",9935
"s6245"," 2.1",3463
"s6246"," 2.2",2316
"s6247"," 4.2",1202
"s6248"," 3.4",1623
"s6249"," 4.1",2623
"s6250"," 4.2",5280
"s6251"," 3.9",2152
"s6252"," 3.6",8404
"s6253"," 3.2",1312
"s6254"," 3.4",12495
"s6255"," 4.1",740
"s6256"," 4.8",5794
"s6257","  NA",2111
"s6259"," 2.5",8979
"s6260"," 5.0",1118
"s6261"," 3.2",1807
"s6262"," 3.2",724
"s6263"," 3.1",3409
"s6264"," 2.2",20279
"s6265"," 4.2",3882
"s6266"," 4.0",1321
"s6267"," 2.1",474
"s6268"," 2.3",4265
"s6269","  NA",6985
"s6271"," 3.5",1917
"s6272"," 2.4",3198
"s6273"," 4.3",14806
"s6274"," 4.0",22545
"s6275"," 3.1",13586
"s6276"," 4.1",1820
"s6277"," 4.5",4208
"s6278"," 3.8",4389
"s6279"," 2.1",1627
"s6280"," 4.0",4386
"s6281"," 3.6",3331
"s6282"," 2.2",1614
"s6283"," 3.0",339
"s6284"," 3.6",2330
"s6285"," 1.0",7285
"s6286"," 5.0",2693
"s6287"," 2.7",4557
"s6289"," 4.8",3042
"s6290"," 2.3",2446
"s6291"," 4.2",13372
"s6292"," 3.1",11963
"s6293"," 2.5",23238
"s6294"," 3.6",1641
"s6295"," 4.5",23129
"s6296","5 stars",2515
"s6297"," 3.8",2248
"s6298"," 5.0",15025
"s6299"," 4.1",1018
"s6301","99.0",1620
"s6302"," 1.7",4208
"s6303"," 2.6",3524
"s6304"," 4.7",2337
"s6306"," 2.9",1946
"s6307"," 3.6",1548
"s6308"," 3.6",13701
"s6309"," 4.4",2429
"s6310"," 5.0",3381
"s6311"," 3.3",32552
"s6312"," 3.8",1165
"s6313"," 3.0",522
"s6314"," 4.3",1169
"s6315"," 2.8",311
"s6317"," 4.1",2167
"s6318"," 3.4",3245
"s6319"," 3.5",2081
"s6320"," 4.6",2648
"s6321"," 3.5",15967
"s6322"," 4.8",646
"s6323"," 3.4",1734
"s6324"," 2.6",614
"s6325"," 2.9",6571
"s6326"," 4.8",21537
"s6327"," 4.1",8599
"s6328"," 4.7",639
"s6329"," 4.5",3665
"s6330"," 3.9",6041
"s6331"," 1.5",2952
"s6332"," 3.3",1766
"s6333"," 2.9",5516
"s6334"," 6.0",1633
"s6335"," 3.8",6361
"s6336"," 3.2",4291
"s6337"," 5.0",4326
"s6338"," 2.2",1316
"s6339"," 3.8",2281
"s6340"," 2.6",22748
"s6341"," 1.4",1628
"s6342","  NA",5098
"s6343"," 3.9",3131
"s6344"," 2.7",6626
"s6345"," 4.2",3947
"s6346"," 4.7",3157
"s6347","3.28180399301928 stars",858
"s6349"," 4.4",2105
"s6350"," 4.0",6081
"s6351"," 4.0",714
"s6352"," 3.1",1739
"s6353"," 3.3",4772
"s6354"," 4.2",986
"s6355"," 3.0",1604
"s6356","2.4242580880411 stars",1574
"s6357"," 2.6",3774
"s6358"," 2.2",3394
"s6359"," 4.5",5098
"s6360"," 4.0",2259
"s6361"," 2.5",3180
"s6362"," 3.5",5006
"s6363"," 3.2",1825
"s6364"," 5.0",404
"s6365"," 3.9",2901
"s6366"," 3.0",2150
"s6367"," 4.5",2820
"s6368"," 4.8",3165
"s6369"," 3.2",5923
"s6370"," 4.0",9176
"s6371","  NA",873
"s6372"," 4.9",5887
" s6373"," 2.9",1093
"s6374"," 3.8",4934
"s6375"," 4.4",4515
"s6376"," 4.3",5772
"s6377"," 3.1",1348
"s6378"," 3.1",1993
"s6379"," 1.2",1401
"s6380"," 4.4",790
"s6381"," 3.6",1809
"s6382"," 1.3",784
"s6383"," 2.1",4071
"s6384"," 5.0",2889
"s6385"," 3.4",13213
"s6386"," 3.7",668
"s6388","3.0034286994487 stars",33147
"s6389"," 3.3",9222
"s6390"," 1.9",8258
"s6391"," 4.2",7424
"s6392"," 2.7",5039
"s6393"," 5.0",2392
"s6394"," 2.5",2298
"s6395"," 3.7",2169
"s6396"," 2.4",1236
"s6397","  NA",2917
"s6398"," 3.3",1834
"s6399"," 3.8",1875
"s6400"," 3.3",1664
"s6401"," 4.2",2465
"s6402"," 3.8",2116
"s6403"," 2.3",17376
"s6404"," 3.8",11965
"s6405"," 4.2",5013
"s6407"," 3.8",278
"s6408"," 5.0",1117
"s6409"," 2.9",3329
" s6410"," 4.1",1284
"s6411"," 3.6",2011
"s6412"," 3.8",3248
"s6413"," 2.0",2850
"s6414"," 5.0",1755
"s6415"," 4.5",3735
"s6416"," 4.2",14699
"s6417"," 4.2",34050
"s6418"," 4.3",1510
"s6419","  NA",2901
"s6420"," 3.4",10950
"s6421"," 2.2",1803
"s6422"," 1.3",400
"s6423"," 4.7",5325
"s6425"," 4.2",2764
"s6426"," 2.8",5353
"s6427"," 1.8",1516
"s6428"," 4.0",1856
"s6429"," 3.5",10789
"s6431"," 3.0",2474
"s6432"," 3.4",1785
"s6433"," 3.2",1680
"s6434"," 4.4",6611
"s6435"," 2.6",1814
"s6436"," 5.0",7460
"s6437"," 4.9",3946
"s6438"," 3.4",17678
"s6439"," 4.6",973
"s6440","5 stars",1234
"s6441"," 5.0",3153
"s6442"," 2.9",5067
"s6443"," 3.9",17243
"s6444"," 2.9",3193
"s6445"," 5.0",709
"s6446"," 3.1",5931
"s6447"," 4.3",3152
"s6448"," 4.5",2255
